Ticker,Name,Exchange,asset_type,stock_sector,etf_category,Country,country_code,ISIN,aliases
3916,Digital Information Technologies Corporation,TSE,Stock,Information Technology,,Japan,JP,JP3549060006,digital information technologies
3917,"iRidge,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3105190007,iridge
3918,"PCI Holdings,INC.",TSE,Stock,Information Technology,,Japan,JP,JP3801470000,pci holdings
3920,"Internetworking and Broadband Consulting Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3104940006,internetworking and broadband consulting
3921,NEOJAPAN Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3758230001,neojapan
3922,PR TIMES Corporation,TSE,Stock,Communication Services,,Japan,JP,JP3801050000,pr times
3923,"RAKUS Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3967170006,rakus
3925,Double Standard Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3505980007,double standard
3926,Open Door Inc.,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3173560008,open door
3927,Fuva Brain Limited,TSE,Stock,Information Technology,,Japan,JP,JP3100110000,fuva brain
3928,Mynet Inc.,TSE,Stock,Communication Services,,Japan,JP,JP3860330004,mynet
3929,"SOCIALWIRE CO.,LTD.",TSE,Stock,Communication Services,,Japan,JP,JP3431100001,socialwire
3930,"Hatena Co.,Ltd.",TSE,Stock,Communication Services,,Japan,JP,JP3769650007,hatena
3931,VALUE GOLF Inc.,TSE,Stock,Communication Services,,Japan,JP,JP3778430003,value golf
3932,Akatsuki Inc.,TSE,Stock,Communication Services,,Japan,JP,JP3107000006,
3933,"CHIeru Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3507650004,chieru
3934,"BENEFIT JAPAN Co.,LTD.",TSE,Stock,Communication Services,,Japan,JP,JP3835680004,benefit japan
3935,"Edia Co.,Ltd.",TSE,Stock,Communication Services,,Japan,JP,JP3164460002,
3936,"Globalway,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3274310006,globalway
3937,"Ubicom Holdings,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3160910000,ubicom holdings
3939,"Kanamic Network Co.,LTD",TSE,Stock,Information Technology,,Japan,JP,JP3215100003,kanamic network
3940,"Nomura System Corporation Co,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3762500001,nomura system
3941,"Rengo Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3981400009,rengo
3943,"OHISHI SANGYO CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3174800007,ohishi sangyo
3944,"Furubayashi Shiko Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3828800007,furubayashi shiko
3945,"Superbag Company,Limited",TSE,Stock,Materials,,Japan,JP,JP3395400009,superbag
3946,"TOMOKU CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3554000004,tomoku
3947,"Dynapac Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3494200003,dynapac
3950,THE PACK CORPORATION,TSE,Stock,Materials,,Japan,JP,JP3345900009,the pack
3951,"ASAHI PRINTING CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3110600008,asahi printing
3953,"OHMURA SHIGYO CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3190450001,ohmura shigyo
3954,SHOWA PAXXS CORPORATION,TSE,Stock,Materials,,Japan,JP,JP3368600007,showa paxxs
3955,"IMURA & Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3149150009,imura
3958,"Sasatoku Printing Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3319050005,sasatoku printing
3962,"CHANGE Holdings,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3507750002,change holdings
3963,"Synchro Food Co.,Ltd.",TSE,Stock,Communication Services,,Japan,JP,JP3372300008,synchro food
3964,AUCNET INC.,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3172060000,aucnet
3965,"Capital Asset Planning,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3244420000,capital asset planning
3967,"Eltes Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3167700008,eltes
3968,"Segue Group Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3421350004,segue group
3969,ATLED CORP.,TSE,Stock,Information Technology,,Japan,JP,JP3160930008,atled
3970,Innovation Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3147900009,innovation
3974,SCAT Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3544970001,
3976,SHANON Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3359750001,shanon
3979,"ULURU.CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3159920002,uluru
3981,Beaglee Inc.,TSE,Stock,Communication Services,,Japan,JP,JP3799710003,beaglee
3983,"ORO Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3201900002,
3984,"User Local,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3944410004,user local
3985,TEMONA.inc.,TSE,Stock,Information Technology,,Japan,JP,JP3545850004,temona
3986,"bBreak Systems Company,Limited",TSE,Stock,Information Technology,,Japan,JP,JP3799760008,bbreak systems
3987,Ecomott Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3161290006,ecomott
3988,"SYS Holdings Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3164200002,sys holdings
3989,SHARINGTECHNOLOGY.INC,TSE,Stock,Communication Services,,Japan,JP,JP3347190005,sharingtechnology
3991,"Wantedly,Inc",TSE,Stock,Communication Services,,Japan,JP,JP3155850005,wantedly
3992,Needs Well Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3654100001,needs well
3993,PKSHA Technology Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3780050005,pksha technology|pksha
3994,"Money Forward,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3869960009,money forward
3996,Signpost Corporation,TSE,Stock,Information Technology,,Japan,JP,JP3312170008,signpost
3997,"TRADE WORKS Co.,Ltd",TSE,Stock,Information Technology,,Japan,JP,JP3637220009,trade works
3998,"SuRaLa Net Co.,Ltd.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3410450005,surala net
4004,Resonac Holdings Corporation,TSE,Stock,Materials,,Japan,JP,JP3368000000,resonac holdings
4005,"SUMITOMO CHEMICAL COMPANY,LIMITED",TSE,Stock,Materials,,Japan,JP,JP3401400001,sumitomo chemical
4008,"Sumitomo Seika Chemicals Company,Limited.",TSE,Stock,Materials,,Japan,JP,JP3405600002,sumitomo seika chemicals
4011,"Headwaters Co.,Ltd",TSE,Stock,Information Technology,,Japan,JP,JP3835050000,headwaters
4012,"AXIS CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3108210000,
4013,"Kinjiro Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3680630005,kinjiro
4014,"KARADANOTE,INC.",TSE,Stock,Information Technology,,Japan,JP,JP3220270007,karadanote
4015,Paycloud Holdings Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3125700009,paycloud holdings
4016,"MIT Holdings CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3895150005,mit holdings
4017,CREEMA LTD.,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3269770008,creema
4019,"Stmn,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3399350002,
4020,BETREND CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3799720002,betrend
4021,Nissan Chemical Corporation,TSE,Stock,Materials,,Japan,JP,JP3670800006,nissan chemical
4023,KUREHA CORPORATION,TSE,Stock,Materials,,Japan,JP,JP3271600003,kureha
4025,"TAKI CHEMICAL CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3461000006,taki chemical
4026,"Konoshima Chemical Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3289000006,konoshima chemical
4027,TAYCA CORPORATION,TSE,Stock,Materials,,Japan,JP,JP3539300008,tayca
4028,"ISHIHARA SANGYO KAISHA,LTD.",TSE,Stock,Materials,,Japan,JP,JP3136800004,ishihara sangyo kaisha
4031,Katakura & Co-op Agri Corporation,TSE,Stock,Materials,,Japan,JP,JP3211800002,katakura & -op agri
4040,"NANKAI CHEMICAL COMPANY,LIMITED",TSE,Stock,Materials,,Japan,JP,JP3652150008,nankai chemical
4041,"Nippon Soda Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3726200003,nippon soda
4042,TOSOH CORPORATION,TSE,Stock,Materials,,Japan,JP,JP3595200001,tosoh
4043,Tokuyama Corporation,TSE,Stock,Materials,,Japan,JP,JP3625000009,tokuyama
4044,"Central Glass Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3425000001,central glass
4045,"TOAGOSEI CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3556400004,toagosei
4046,"OSAKA SODA CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3485900009,osaka soda
4047,"KANTO DENKA KOGYO CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3232600001,kanto denka kogyo
4051,"GMO Financial Gate,Inc.",TSE,Stock,Financials,,Japan,JP,JP3386710002,gmo financial gate
4052,Ficha Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3803080005,ficha
4053,Sun* Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3323800007,sun*
4054,"Japan PropTech Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3718700002,japan proptech
4055,T&S Group Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3539210009,t&s group
4056,Neural Group Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3756370007,neural group
4058,"Toyokumo,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3632650002,toyokumo
4059,"Magmag,Inc.",TSE,Stock,Communication Services,,Japan,JP,JP3863060004,magmag
4060,rakumo Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3967270004,rakumo
4061,Denka Company Limited,TSE,Stock,Materials,,Japan,JP,JP3549600009,denka
4062,"IBIDEN CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3148800000,ibiden
4063,"Shin-Etsu Chemical Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3371200001,shin-etsu chemical
4064,"Nippon Carbide Industries Company,Incorporated",TSE,Stock,Materials,,Japan,JP,JP3690000009,nippon carbide industries
4068,Basis Corporation,TSE,Stock,Information Technology,,Japan,JP,JP3835270004,basis
4069,BlueMeme Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3831120005,bluememe
4071,"Plus Alpha Consulting Co.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3832700003,plus alpha consulting
4072,"Densan System Holdings Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3551440005,densan system holdings
4073,"Global Communication Planning Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3386780005,global communication planning
4074,"LaKeel,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3967020003,lakeel
4075,"Brains Technology,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3831430008,brains technology|brains
4076,"CNS Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3347160008,
4078,"Sakai Chemical Industry Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3312800000,sakai chemical industry
4082,"DAIICHI KIGENSO KAGAKU-KOGYO CO.,LTD",TSE,Stock,Materials,,Japan,JP,JP3474350000,daiichi kigenso kagaku-kogyo
4088,AIR WATER INC.,TSE,Stock,Materials,,Japan,JP,JP3160670000,air water
4091,NIPPON SANSO HOLDINGS CORPORATION,TSE,Stock,Materials,,Japan,JP,JP3711600001,
4092,"Nippon Chemical Industrial Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3691600005,nippon chemical industrial
4093,"Toho Acetylene Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3599400003,toho acetylene
4094,"NIHON KAGAKU SANGYO CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3692000007,nihon kagaku sangyo
4095,"NIHON PARKERIZING CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3744600002,nihon parkerizing
4097,"KOATSU GAS KOGYO CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3285800003,koatsu gas kogyo
4098,"Titan Kogyo ,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3509000000,titan kogyo
4099,SHIKOKU KASEI HOLDINGS CORPORATION,TSE,Stock,Materials,,Japan,JP,JP3349600001,shikoku kasei holdings
4100,TODA KOGYO CORP.,TSE,Stock,Materials,,Japan,JP,JP3627400009,toda kogyo
4112,"Hodogaya Chemical Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3852600000,hodogaya chemical
4118,KANEKA CORPORATION,TSE,Stock,Materials,,Japan,JP,JP3215800008,kaneka
4124,OSAKA YUKA INDUSTRY LTD.,TSE,Stock,Materials,,Japan,JP,JP3187100007,osaka yuka industry
4125,SANWAYUKA INDUSTRY CORPORATION,TSE,Stock,Materials,,Japan,JP,JP3345520005,sanwayuka industry
4151,"Kyowa Kirin Co.,Ltd.",TSE,Stock,Health Care,,Japan,JP,JP3256000005,kyowa kirin
4165,"PLAID,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3833270006,plaid
4169,Enechange Ltd,TSE,Stock,Information Technology,,Japan,JP,JP3165870001,enechange
4176,coconala Inc.,TSE,Stock,Communication Services,,Japan,JP,JP3297320008,coconala
4177,"i-plug,Inc.",TSE,Stock,Industrials,,Japan,JP,JP3104830009,i-plug
4178,Sharing Innovations Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3347180006,sharing innovations
4179,G-NEXT Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3386760007,g-next
4180,"Appier Group,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3160960005,appier group
4182,"Mitsubishi Gas Chemical Company,Inc.",TSE,Stock,Materials,,Japan,JP,JP3896800004,mitsubishi gas chemical
4187,OSAKA ORGANIC CHEMICAL INDUSTRY LTD.,TSE,Stock,Materials,,Japan,JP,JP3187000009,osaka organic chemical industry
4189,"KH Neochem Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3277040006,kh neochem
4193,"Fabrica Holdings Co.,Ltd.",TSE,Stock,Communication Services,,Japan,JP,JP3802470009,fabrica holdings
4196,NEO MARKETING Inc.,TSE,Stock,Industrials,,Japan,JP,JP3758260008,neo marketing
4197,"ASMARQ Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3119870008,asmarq
4199,WonderPlanet Inc.,TSE,Stock,Communication Services,,Japan,JP,JP3994700007,wonderplanet
4202,Daicel Corporation,TSE,Stock,Materials,,Japan,JP,JP3485800001,daicel
4203,"Sumitomo Bakelite Company,Limited",TSE,Stock,Materials,,Japan,JP,JP3409400003,sumitomo bakelite
4204,"Sekisui Chemical Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3419400001,sekisui chemical
4206,"Aica Kogyo Company,Limited",TSE,Stock,Materials,,Japan,JP,JP3100800006,aica kogyo
4208,UBE Corporation,TSE,Stock,Materials,,Japan,JP,JP3158800007,
4212,Sekisui Jushi Corporation,TSE,Stock,Industrials,,Japan,JP,JP3420200002,sekisui jushi
4216,ASAHI YUKIZAI CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3117200000,asahi yukizai
4218,"NICHIBAN CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3662400005,nichiban
4220,RIKEN TECHNOS CORPORATION,TSE,Stock,Materials,,Japan,JP,JP3973000007,riken technos
4221,"Okura Industrial Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3178400002,okura industrial
4222,"KODAMA CHEMICAL INDUSTRY CO.,LTD.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3299000004,kodama chemical industry
4224,LONSEAL CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3985200009,lonseal
4228,"Sekisui Kasei Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3419800002,sekisui kasei
4229,"Gun Ei Chemical Industry Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3274800006,gun ei chemical industry
4231,TIGERS POLYMER CORPORATION,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3440800005,tigers polymer
4234,"Sun A.Kaken Company,Limited",TSE,Stock,Materials,,Japan,JP,JP3324600000,sun a.kaken
4237,Fujipream Corporation,TSE,Stock,Information Technology,,Japan,JP,JP3820720005,fujipream
4238,"Miraial Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3910570005,miraial
4240,"CLUSTER TECHNOLOGY CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3268810003,cluster technology|cluster
4241,atect corporation,TSE,Stock,Industrials,,Japan,JP,JP3121300002,atect
4242,TAKAGI SEIKO CORPORATION,TSE,Stock,Materials,,Japan,JP,JP3453900007,takagi seiko
4245,"Daiki Axis Co.,Ltd.",TSE,Stock,Industrials,,Japan,JP,JP3480590003,daiki axis
4246,DaikyoNishikawa Corporation,TSE,Stock,Consumer Discretionary,,Japan,JP,JP3481300006,daikyonishikawa
4247,"POVAL KOGYO CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3856400001,poval kogyo
4248,"Takemoto Yohki Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3463300008,takemoto yohki
4249,"MORIROKU COMPANY,LTD.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3927450001,moriroku
4255,THECOO Inc.,TSE,Stock,Communication Services,,Japan,JP,JP3345710002,thecoo
4256,"CYND Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3312160009,
4258,AMIYA Corporation,TSE,Stock,Information Technology,,Japan,JP,JP3124490008,amiya
4259,ExaWizards Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3161330000,exawizards
4260,"Hybrid Technologies Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3765230002,hybrid technologies|hybrid
4261,"AsiaQuest Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3118700008,asiaquest
4262,"NIFTY Lifestyle Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3756210005,nifty lifestyle
4263,"SUSMED,Inc.",TSE,Stock,Health Care,,Japan,JP,JP3319150003,susmed
4264,"SECURE,INC.",TSE,Stock,Information Technology,,Japan,JP,JP3420920005,secure
4265,Institution for a Global Society Corporation,TSE,Stock,Information Technology,,Japan,JP,JP3152640003,institution for a global society
4270,BeeX Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3799690007,
4272,"NIPPON KAYAKU CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3694400007,nippon kayaku
4274,"HOSOYA PYRO-ENGINEERING CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3846200008,hosoya pyro-engineering
4275,"Carlit Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3205320009,carlit
4284,"SOLXYZ Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3436400000,solxyz
4287,JUST PLANNING INC.,TSE,Stock,Information Technology,,Japan,JP,JP3388470001,just planning
4288,"Asgent,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3119910002,asgent
4290,Prestige International Inc.,TSE,Stock,Industrials,,Japan,JP,JP3833620002,prestige international
4293,"SEPTENI HOLDINGS CO.,LTD.",TSE,Stock,Communication Services,,Japan,JP,JP3423300007,septeni holdings
4299,"HIMACS,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3765250000,himacs
4301,AMUSE INC.,TSE,Stock,Communication Services,,Japan,JP,JP3124500004,amuse
4307,"Nomura Research Institute,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3762800005,nomura research institute
4308,J-Stream Inc.,TSE,Stock,Communication Services,,Japan,JP,JP3386170009,j-stream
4310,Dream Incubator Inc.,TSE,Stock,Industrials,,Japan,JP,JP3639420003,dream incubator
4317,Ray Corporation,TSE,Stock,Information Technology,,Japan,JP,JP3979230004,
4318,"QUICK CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3266000003,quick
4320,"CE Holdings Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3346350006,ce holdings
4323,"Japan System Techniques Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3712550007,japan system techniques
4326,INTAGE HOLDINGS Inc.,TSE,Stock,Industrials,,Japan,JP,JP3152790006,intage holdings
4331,"TAKE AND GIVE. NEEDS Co.,Ltd.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3539350003,take and give. needs
4334,"YUKE'S Co.,Ltd.",TSE,Stock,Communication Services,,Japan,JP,JP3944350002,yukes
4335,"IPS HOLDINGS CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3104980002,ips holdings
4337,PIA CORPORATION,TSE,Stock,Communication Services,,Japan,JP,JP3801570007,
4341,SEIRYO ELECTRIC CORPORATION,TSE,Stock,Industrials,,Japan,JP,JP3418100008,seiryo electric
4343,"AEON Fantasy Co.,LTD.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3131420006,aeon fantasy
4344,SOURCENEXT CORPORATION,TSE,Stock,Information Technology,,Japan,JP,JP3431200009,sourcenext
4345,"CTS Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3346970001,
4346,NEXYZ.Group Corporation,TSE,Stock,Financials,,Japan,JP,JP3758020006,
4347,Broadmedia Corporation,TSE,Stock,Communication Services,,Japan,JP,JP3268830001,broadmedia
4350,"MEDICAL SYSTEM NETWORK Co.,Ltd.",TSE,Stock,Health Care,,Japan,JP,JP3920940008,medical system network
4351,YAMADA SERVICER SYNTHETIC OFFICE,TSE,Stock,Financials,,Japan,JP,JP3938900002,yamada servicer synthetic office
4356,"APPLIED TECHNOLOGY CO.,LTD.",TSE,Stock,Information Technology,,Japan,JP,JP3174500003,applied technology
4360,"MANAC Chemical Partners Co.,Ltd",TSE,Stock,Materials,,Japan,JP,JP3869910004,manac chemical partners
4361,"KAWAGUCHI CHEMICAL INDUSTRY CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3222600003,kawaguchi chemical industry
4362,"Nippon Fine Chemical Co.,Ltd.",TSE,Stock,Materials,,Japan,JP,JP3720000003,nippon fine chemical
4365,"MATSUMOTO YUSHI-SEIYAKU CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3869100002,matsumoto yushi-seiyaku
4366,Daito Chemix Corporation,TSE,Stock,Materials,,Japan,JP,JP3486500006,daito chemix
4367,"KOEI CHEMICAL COMPANY,LIMITED",TSE,Stock,Materials,,Japan,JP,JP3286100007,koei chemical
4368,"FUSO CHEMICAL CO.,LTD.",TSE,Stock,Materials,,Japan,JP,JP3822600007,fuso chemical
4369,Tri Chemical Laboratories Inc.,TSE,Stock,Materials,,Japan,JP,JP3636000006,tri chemical laboratories
4370,Mobilus Corporation,TSE,Stock,Information Technology,,Japan,JP,JP3922990001,mobilus
4371,Core Concept Technologies Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3284100009,core concept technologies
4372,"YMIRLINK,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3952890006,ymirlink
4373,"Simplex Holdings,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3383270000,simplex holdings
4374,ROBOT PAYMENT INC.,TSE,Stock,Information Technology,,Japan,JP,JP3985100001,robot payment
4376,Kufu Company Holdings Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3266310006,kufu holdings
4377,ONE CAREER Inc.,TSE,Stock,Industrials,,Japan,JP,JP3994450009,one career
4378,CINC Corp.,TSE,Stock,Information Technology,,Japan,JP,JP3372170005,
4379,Photosynth inc.,TSE,Stock,Information Technology,,Japan,JP,JP3803090004,photosynth
4380,M - mart Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3167490006,m - mart
4381,"BPLATS,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3799780006,bplats
4382,"HEROZ,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3783070000,heroz
4385,"Mercari,Inc.",TSE,Stock,Consumer Discretionary,,Japan,JP,JP3921290007,mercari
4386,"SIG Group Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3161590009,sig group
4387,"ZUU Co.,Ltd.",TSE,Stock,Financials,,Japan,JP,JP3411810009,
4388,"AI,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3160020008,
4389,"Property Data Bank,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3833820008,property data bank
4390,"IPS,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3104910009,
4391,"Logizard Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3984140008,logizard
4392,"Future Innovation Group,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3166650006,future innovation group
4393,"Bank of Innovation,Inc.",TSE,Stock,Communication Services,,Japan,JP,JP3778460000,bank of innovation
4394,"eXmotion Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3161310002,exmotion
4395,Accrete Inc.,TSE,Stock,Communication Services,,Japan,JP,JP3108180005,accrete
4396,System Support Holdings Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3350960005,system support holdings
4397,TeamSpirit Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3507200008,teamspirit
4398,"BroadBand Security,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3831470004,broadband security
4403,NOF CORPORATION,TSE,Stock,Materials,,Japan,JP,JP3753400005,
4404,"Miyoshi Oil & Fat Co.,Ltd.",TSE,Stock,Consumer Staples,,Japan,JP,JP3910400005,miyoshi oil & fat
4409,"TOHO CHEMICAL INDUSTRY COMPANY,LIMITED",TSE,Stock,Materials,,Japan,JP,JP3599800004,toho chemical industry
4410,"HARIMA CHEMICALS GROUP,INC.",TSE,Stock,Materials,,Japan,JP,JP3772600007,harima chemicals group
4412,"Science Arts,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3310370006,science arts
4415,"BROAD ENTERPRISE CO.,LTD.",TSE,Stock,Communication Services,,Japan,JP,JP3831520006,broad enterprise
4418,Japan Data Science Consortium Co.Ltd.,TSE,Stock,Information Technology,,Japan,JP,JP3386800001,japan data science consortium
4421,"D.I.System Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3548810005,d.i.system
4422,VALUENEX Japan Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3778470009,valuenex japan
4424,"Amazia,inc.",TSE,Stock,Communication Services,,Japan,JP,JP3124740006,amazia
4425,Kudan Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3266220007,kudan
4427,"EduLab,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3164480000,edulab
4428,sinops Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3977010002,sinops
4429,"Ricksoft Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3974510004,ricksoft
4434,"Serverworks Co.,Ltd.",TSE,Stock,Information Technology,,Japan,JP,JP3310250000,serverworks
4436,"MINKABU THE INFONOID,Inc.",TSE,Stock,Communication Services,,Japan,JP,JP3911000002,minkabu the infonoid
4437,"gooddays holdings,Inc.",TSE,Stock,Real Estate,,Japan,JP,JP3273760003,gooddays holdings
4439,Toumei Co Ltd,TSE,Stock,Communication Services,,Japan,JP,JP3606150005,toumei
4443,"Sansan,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3332540008,sansan
4444,infoNet inc.,TSE,Stock,Information Technology,,Japan,JP,JP3153490002,infonet
4445,Living Technologies Inc.,TSE,Stock,Information Technology,,Japan,JP,JP3974710000,living technologies|living
4446,Link-U Group Inc.,TSE,Stock,Communication Services,,Japan,JP,JP3977060007,link-u group
4447,"PBsystems,Inc.",TSE,Stock,Information Technology,,Japan,JP,JP3801490008,pbsystems
