No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,国（地域）名,Country (Region),通貨,Currency,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV,MOTHER FUND/DIRECT
357,PSYS,INE262H01021,PERSISTENT SYSTEMS LTD,インド,IN,インド・ルピー,INR,203.7073,1898520.34990253,0.00048426502205416335,MOTHER FUND
358,VOD,ZAE000132577,VODACOM GROUP,南アフリカ,ZA,南アフリカ・ランド,ZAR,1215.307,1893934.4269625102,0.00048309526789598356,MOTHER FUND
359,BZ,US48553T1060,KANZHUN LTD,ケイマン諸島（英領）,KY,アメリカ・ドル,USD,717.7115,1891749.6758407003,0.00048253799256825773,MOTHER FUND
360,AC*,MX01AC100006,ARCA CONTINENTAL SAB DE CV,メキシコ,MX,メキシコ・ペソ,MXN,1019.2037,1880557.0052098902,0.0004796830224384129,MOTHER FUND
361,TRP,INE685A01028,TORRENT PHARMACEUTICALS LTD,インド,IN,インド・ルピー,INR,228.1202,1878307.2331625903,0.00047910916190004233,MOTHER FUND
362,RICHT,HU0000123096,RICHTER GEDEON NYRT,ハンガリー,HU,ハンガリー・フォリント,HUF,313.4985,1877464.2423331402,0.00047889413603917336,MOTHER FUND
363,291,HK0291001490,CHINA RESOURCES BEER HOLDIN,中国,CN,香港・ドル,HKD,3726.4034,1873727.30004521,0.00047794093559569504,MOTHER FUND
364,788,CNE100006V65,CHINA TOWER CORP LTD-H,中国,CN,香港・ドル,HKD,9071.4463,1868033.04647106,0.00047648847403382175,MOTHER FUND
365,TAL,US8740801043,TAL EDUCATION GROUP-ADR,ケイマン諸島（英領）,KY,アメリカ・ドル,USD,933.8254,1852041.6341016402,0.00047240946499704637,MOTHER FUND
366,300,CNE100006M58,MIDEA GROUP CO LTD,中国,CN,香港・ドル,HKD,913.8148,1851810.07209411,0.00047235039932483,MOTHER FUND
367,4938,TW0004938006,PEGATRON CORP,台湾,TW,台湾・ドル,TWD,4638.3372,1845834.41691917,0.00047082615925796476,MOTHER FUND
368,MOL,HU0000153937,MOL HUNGARIAN OIL AND GAS PLC,ハンガリー,HU,ハンガリー・フォリント,HUF,797.7537,1831257.4831566003,0.0004671079483099624,MOTHER FUND
369,1339,CNE100001MK7,PEOPLE S INSURANCE CO GROU-H,中国,CN,香港・ドル,HKD,16141.8383,1829026.8545290902,0.00046653897077882805,MOTHER FUND
370,CDR,PLOPTTC00011,CD PROJEKT RED SA,ポーランド,PL,ポーランド・ズロチ,PLN,168.0886,1825196.3429405103,0.0004655619031487562,MOTHER FUND
371,ARNB,SA0007879105,ARAB NATIONAL BANK,サウジアラビア,SA,サウジアラビア・リヤル,SAR,1954.8033,1819360.84161111,0.0004640734128198934,MOTHER FUND
372,BVN,US2044481040,CIA DE MINAS BUENAVENTUR-ADR,ペルー,PE,アメリカ・ドル,USD,354.8536,1817041.9531471103,0.0004634819224135791,MOTHER FUND
373,015760,KR7015760002,KOREA ELECTRIC POWER,韓国,KR,韓国・ウォン,KRW,489.5913,1813646.5107918102,0.00046261583005530784,MOTHER FUND
374,3045,TW0003045001,TAIWAN MOBILE CO LTD,台湾,TW,台湾・ドル,TWD,3217.6954,1813361.18712451,0.000462543051129317,MOTHER FUND
375,POLICYBZ,INE417T01026,PB FINTECH LTD,インド,IN,インド・ルピー,INR,671.0202,1807067.5110544502,0.00046093769189204265,MOTHER FUND
376,AL,INE208A01029,ASHOK LEYLAND LIMITED,インド,IN,インド・ルピー,INR,6732.8808,1798837.90829882,0.00045883852621275093,MOTHER FUND
377,AUBANK,INE949L01017,AU SMALL FINANCE BANK LTD,インド,IN,インド・ルピー,INR,1032.544,1798570.9009488602,0.0004587704193208635,MOTHER FUND
378,2611,CNE100002FK9,GUOTAI HAITONG  SECURITIES CO-H,中国,CN,香港・ドル,HKD,5789.1836,1788795.20357265,0.0004562768836019926,MOTHER FUND
379,1336,CNE100001922,NEW CHINA LIFE INSURANCE C-H,中国,CN,香港・ドル,HKD,1774.2682,1764659.8068923703,0.000450120548008191,MOTHER FUND
380,IIB,INE095A01012,INDUSIND BANK LTD,インド,IN,インド・ルピー,INR,1029.876,1760418.99912314,0.0004490388240919848,MOTHER FUND
381,BDO,PHY077751022,BDO UNIBANK INC,フィリピン,PH,フィリピン・ペソ,PHP,5377.1665,1759630.6904384603,0.00044883774627757446,MOTHER FUND
382,1301,TW0001301000,FORMOSA PLASTIC,台湾,TW,台湾・ドル,TWD,6569.1145,1753618.5493728302,0.0004473041995732215,MOTHER FUND
383,836,HK0836012952,CHINA RESOURCES POWER HOLDING,中国,CN,香港・ドル,HKD,4402.3195,1751752.4995046002,0.0004468282169583188,MOTHER FUND
384,2259,HK0001200002,ZIJIN GOLD INTERNATIONAL CO,香港,HK,香港・ドル,HKD,711.0413,1722083.73401862,0.00043926045748019383,MOTHER FUND
385,SUEL,INE040H01021,SUZLON ENERGY LIMITED,インド,IN,インド・ルピー,INR,21491.3235,1721583.9640285403,0.00043913297866476767,MOTHER FUND
386,1658,CNE1000029W3,POSTAL SAVINGS BANK OF CHINA-H,中国,CN,香港・ドル,HKD,16261.9016,1702684.51277811,0.00043431220169649817,MOTHER FUND
387,NPH,ZAE000298253,NORTHAM PLATINUM HOLDINGS LT,南アフリカ,ZA,南アフリカ・ランド,ZAR,747.0603,1700632.5382815402,0.00043378879436252514,MOTHER FUND
388,INDUSTOW,INE121J01017,INDUS TOWERS LTD,インド,IN,インド・ルピー,INR,2553.3453,1695423.8472117102,0.0004324601876420683,MOTHER FUND
389,003550,KR7003550001,LG CORP,韓国,KR,韓国・ウォン,KRW,156.7493,1693674.7656394902,0.00043201404071180804,MOTHER FUND
390,358,CNE1000003K3,JIANGXI COPPER COMPANY LTD-H,中国,CN,香港・ドル,HKD,2441.2863,1691742.54757463,0.00043152118024610854,MOTHER FUND
391,HDFCLIFE,INE795G01014,HDFC LIFE INSURANCE CO LTD,インド,IN,インド・ルピー,INR,1831.6317,1688262.59402462,0.00043063353119734824,MOTHER FUND
392,5347,TW0005347009,VANGUARD INTERNATIONAL SEMI,台湾,TW,台湾・ドル,TWD,2472.436,1686703.27910507,0.0004302357889904006,MOTHER FUND
393,042700,KR7042700005,HANMI SEMICONDUCTOR CO LTD,韓国,KR,韓国・ウォン,KRW,89.3804,1679051.1806302203,0.0004282839301984345,MOTHER FUND
394,ALMARAI,SA000A0ETHT1,ALMARAI CO,サウジアラビア,SA,サウジアラビア・リヤル,SAR,843.1109,1677871.6124618002,0.0004279830518827906,MOTHER FUND
395,6869,CNE100001T72,YANGTZE OPTICAL FIBRE AND CABLE,中国,CN,香港・ドル,HKD,887.1341,1672318.72670617,0.00042656664971304164,MOTHER FUND
396,REM,ZAE000026480,REMGRO LTD,南アフリカ,ZA,南アフリカ・ランド,ZAR,896.4723,1668616.5227214703,0.0004256223101412316,MOTHER FUND
397,RHBBANK,MYL1066OO009,RHB BANK BHD,マレーシア,MY,マレーシア・リンギット,MYR,4989.6023,1668129.58615985,0.00042549810481218986,MOTHER FUND
398,DIB,AED000201015,DUBAI ISLAMIC BANK,アラブ首長国連邦,AE,ＵＡＥ・ディルハム,AED,5149.7667,1652982.4052735602,0.00042163443809598424,MOTHER FUND
399,OUT,ZAE000314084,OUTSURANCE GROUP LTD,南アフリカ,ZA,南アフリカ・ランド,ZAR,2041.0754,1645076.1728983002,0.0004196177561068935,MOTHER FUND
400,SCC-R,TH0003010R12,SIAM CEMENT PCL-NVDR,タイ,TH,タイ・バーツ,THB,1343.3745,1644290.3588613502,0.00041941731461467903,MOTHER FUND
401,6618,KYG5074A1004,JD HEALTH INTERNATIONAL INC,ケイマン諸島（英領）,KY,香港・ドル,HKD,2039.7414,1641680.14356706,0.0004187515140257517,MOTHER FUND
402,VIVT3,BRVIVTACNOR0,TELEFONICA BRASIL S.A.,ブラジル,BR,ブラジル・レアル,BRL,1579.4989,1635334.01319272,0.0004171327750083658,MOTHER FUND
403,086520,KR7086520004,"ECOPRO CO., LTD.",韓国,KR,韓国・ウォン,KRW,206.202,1631717.7078004002,0.00041621034601746444,MOTHER FUND
404,3293,TW0003293007,INTERNATIONAL GAMES SYSTEM CO LTD,台湾,TW,台湾・ドル,TWD,440.232,1630038.7031509602,0.0004157820739562079,MOTHER FUND
405,GVTD,INE200A01026,GE VERNOVA T&D INDIA LTD,インド,IN,インド・ルピー,INR,229.4542,1629558.0098788503,0.00041565946113405333,MOTHER FUND
406,079550,KR7079550000,LIG DEFENSE&AEROSPACE CO LTD,韓国,KR,韓国・ウォン,KRW,22.6786,1629378.82213343,0.00041561375482519427,MOTHER FUND
407,096770,KR7096770003,SK INNOVATION CO LTD,韓国,KR,韓国・ウォン,KRW,124.599,1628397.9453200102,0.0004153635577010457,MOTHER FUND
408,SOIL,INE343H01029,SOLAR INDUSTRIES INDIA LTD,インド,IN,インド・ルピー,INR,53.3614,1628034.8606813003,0.0004152709438975743,MOTHER FUND
409,IDFCFB,INE092T01019,IDFC FIRST BANK LTD,インド,IN,インド・ルピー,INR,11331.3037,1623145.7913500501,0.0004140238646826247,MOTHER FUND
410,IHH,MYL5225OO007,IHH HEALTHCARE BHD,マレーシア,MY,マレーシア・リンギット,MYR,4909.2533,1612303.66541746,0.0004112583097313021,MOTHER FUND
411,RADL3,BRRADLACNOR0,RAIA DROGASIL SA,ブラジル,BR,ブラジル・レアル,BRL,2761.9753,1599383.91147174,0.0004079628038760292,MOTHER FUND
412,1171,CNE1000004Q8,YANKUANG ENERGY GROUP CO-H,中国,CN,香港・ドル,HKD,6466.0736,1597827.5581126001,0.0004075658170890155,MOTHER FUND
413,AKBNK,TRAAKBNK91N6,AKBANK T.A.S,トルコ,TR,トルコ・リラ,TRY,7657.3679,1597391.2749063503,0.00040745453216309556,MOTHER FUND
414,IQCD,QA000A0KD6K3,INDUSTRIES QATAR,カタール,QA,カタール・リヤル,QAR,3428.4731,1596493.1750405503,0.0004072254493664108,MOTHER FUND
415,1919,CNE1000002J7,COSCO SHIPPING HOLDINGS CO LTD - H,中国,CN,香港・ドル,HKD,4909.2533,1591343.28828741,0.000405911842155293,MOTHER FUND
416,DIXON,INE935N01020,DIXON TECHNOLOGIES INDIA LTD,インド,IN,インド・ルピー,INR,65.3678,1583940.9347338001,0.0004040236870417196,MOTHER FUND
417,MBK,PLBRE0000012,MBANK,ポーランド,PL,ポーランド・ズロチ,PLN,27.2143,1583287.12358109,0.00040385691618129524,MOTHER FUND
418,9626,KYG1098A1013,BILIBILI INC,ケイマン諸島（英領）,KY,香港・ドル,HKD,520.8077,1581494.1655575002,0.0004033995774665006,MOTHER FUND
419,HDFCAMC,INE127D01025,HDFC ASSET MANAGEMENT CO LTD,インド,IN,インド・ルピー,INR,365.5259,1572948.3428556602,0.00040121975199378974,MOTHER FUND
420,BIMBOA,MXP495211262,GRUPO BIMBO SAB-SERIES A,メキシコ,MX,メキシコ・ペソ,MXN,2788.1357,1568028.4439473103,0.00039996480892537405,MOTHER FUND
421,AMM,MYL1015OO006,AMMB HOLDING,マレーシア,MY,マレーシア・リンギット,MYR,6043.1841,1563999.62787422,0.00039893715878478565,MOTHER FUND
422,3533,TW0003533006,LOTES CO LTD,台湾,TW,台湾・ドル,TWD,186.7651,1560331.5885571903,0.00039800153376457024,MOTHER FUND
423,2331,KYG5496K1242,LI NING CO LTD,中国,CN,香港・ドル,HKD,4989.2955,1560039.9415582,0.00039792714191493565,MOTHER FUND
424,SULAIMAN,SA1510P1UMH1,DR SULAIMAN AL HABIB MEDICAL,サウジアラビア,SA,サウジアラビア・リヤル,SAR,154.7482,1559730.3384316503,0.00039784816990659543,MOTHER FUND
425,PAYTM,INE982J01020,ONE 97 COMMUNICATIONS LTD,インド,IN,インド・ルピー,INR,689.6967,1553145.3088505603,0.00039616849368111933,MOTHER FUND
426,010950,KR7010950004,S-OIL CORPORATION,韓国,KR,韓国・ウォン,KRW,106.4561,1552370.2338052103,0.0003959707914368693,MOTHER FUND
427,BPCL,INE029A01011,BHARAT PETROLEUM CORP LTD,インド,IN,インド・ルピー,INR,2908.199,1552111.60420273,0.00039590482149867224,MOTHER FUND
428,RDOR3,BRRDORACNOR8,REDE D'OR SAO LUIZ SA,ブラジル,BR,ブラジル・レアル,BRL,1420.7486,1551665.72927604,0.00039579108996494494,MOTHER FUND
429,GAIL,INE129A01019,GAIL INDIA LTD,インド,IN,インド・ルピー,INR,5282.7834,1550241.2587378703,0.00039542774318458636,MOTHER FUND
430,2207,TW0002207008,HOTAI MOTOR COMPANY LTD,台湾,TW,台湾・ドル,TWD,568.0326,1547246.17399334,0.0003946637720320314,MOTHER FUND
431,278470,KR7278470000,APR CORP OF KOREA,韓国,KR,韓国・ウォン,KRW,43.7564,1544896.94954564,0.0003940645436755727,MOTHER FUND
432,2801,TW0002801008,CHANG HWA COMMERCIAL BANK,台湾,TW,台湾・ドル,TWD,12539.3402,1537308.0577070303,0.0003921288073144746,MOTHER FUND
433,086280,KR7086280005,HYUNDAI GLOVIS CO LTD,韓国,KR,韓国・ウォン,KRW,71.3709,1533525.5447417302,0.0003911639829318151,MOTHER FUND
434,2099,CA16890P1036,CHINA GOLD INTERNATIONAL RESOURCES CORP,カナダ,CA,香港・ドル,HKD,426.8916,1533350.62591221,0.0003911193655165529,MOTHER FUND
435,2376,TW0002376001,GIGABYTE TECHNOLOGY CO LTD,台湾,TW,台湾・ドル,TWD,973.8464,1533325.85285956,0.0003911130465308815,MOTHER FUND
436,GAM,MYL5398OO002,GAMUDA BERHAD,マレーシア,MY,マレーシア・リンギット,MYR,9138.1481,1531132.29709868,0.00039055352536010543,MOTHER FUND
437,TME,US88034P1093,TENCENT MUSIC ENTERTAINM-ADR,ケイマン諸島（英領）,KY,アメリカ・ドル,USD,1003.1952,1528493.94698045,0.00038988054828179453,MOTHER FUND
438,1208,HK1208013172,MMG LTD,中国,CN,香港・ドル,HKD,9242.203,1524450.5498914502,0.00038884917888900466,MOTHER FUND
439,005387,KR7005382007,HYUNDAI MOTOR CO LTD-2ND PFD,韓国,KR,韓国・ウォン,KRW,75.5065,1523365.2847436103,0.0003885723549135438,MOTHER FUND
440,3529,TW0003529004,EMEMORY TECHNOLOGY INC,台湾,TW,台湾・ドル,TWD,133.4036,1510211.0472510403,0.000385217038174499,MOTHER FUND
441,20,KYG8062L1041,SENSETIME GROUP INC,ケイマン諸島（英領）,KY,香港・ドル,HKD,52174.1567,1507358.3441925603,0.0003844893850262988,MOTHER FUND
442,BBSE3,BRBBSEACNOR5,BB SEGURIDADE PARTICIPACOES,ブラジル,BR,ブラジル・レアル,BRL,1160.6115,1504718.6733784701,0.00038381607107153043,MOTHER FUND
443,JINDALST,INE749A01030,JINDAL STEEL LTD,インド,IN,インド・ルピー,INR,813.7621,1504119.61107233,0.00038366326527152427,MOTHER FUND
444,BVT,ZAE000117321,BIDVEST GROUP LTD,南アフリカ,ZA,南アフリカ・ランド,ZAR,626.997,1499317.54758352,0.00038243837906925973,MOTHER FUND
445,1816,CNE100001T80,CGN POWER CO LTD-H,中国,CN,香港・ドル,HKD,25079.881,1495410.47565612,0.0003814417828130296,MOTHER FUND
446,2313,KYG8087W1015,SHENZHOU INTERNATIONAL GROUP,香港,HK,香港・ドル,HKD,1646.2007,1490220.22096688,0.00038011787875180604,MOTHER FUND
447,2382,KYG8586D1097,SUNNY OPTICAL TECHNOLOGY GROUP CO LTD,中国,CN,香港・ドル,HKD,1271.3365,1490041.9937275401,0.00038007241744400706,MOTHER FUND
448,1530,KYG8875G1029,"3SBIO,INC",中国,CN,香港・ドル,HKD,4175.5334,1485263.9428907302,0.00037885365626824066,MOTHER FUND
449,BHFC,INE465A01025,BHARAT FORGE LIMITED,インド,IN,インド・ルピー,INR,405.547,1483630.0686867,0.0003784368958540112,MOTHER FUND
450,3908,CNE100002359,CHINA INTERNATIONAL CAPITAL CO LTD-H,中国,CN,香港・ドル,HKD,3361.7713,1479600.25208645,0.0003774089905039872,MOTHER FUND
451,1101,TW0001101004,TCC GROUP HOLDINGS,台湾,TW,台湾・ドル,TWD,12405.0427,1474850.1092874203,0.00037619734797013143,MOTHER FUND
452,ITUB3,BRITUBACNOR4,ITAU UNIBANCO HOLDING SA,ブラジル,BR,ブラジル・レアル,BRL,1016.5356,1462426.9503255803,0.00037302851106567233,MOTHER FUND
453,2018,KYG2953R1149,AAC TECHNOLOGIES HOLDINGS INC,中国,CN,香港・ドル,HKD,1880.9911,1462264.78488236,0.00037298714672004304,MOTHER FUND
454,1818,CNE1000004R6,ZHAOJIN MINING INDUSTRY-H,中国,CN,香港・ドル,HKD,3388.452,1462182.78167575,0.00037296622975454435,MOTHER FUND
455,TRUE-R,THB231010R11,TRUE CORP PCL/NEW-NVDR,タイ,TH,タイ・バーツ,THB,20810.5115,1458400.6422406,0.00037200150065007685,MOTHER FUND
456,IOCL,INE242A01010,INDIAN OIL CORPORATION LTD,インド,IN,インド・ルピー,INR,6149.907,1454444.39773802,0.00037099236170068823,MOTHER FUND
457,PPH,ZAE000259479,PEPKOR HOLDINGS LTD,南アフリカ,ZA,南アフリカ・ランド,ZAR,7070.392,1453753.1935499902,0.00037081605281288655,MOTHER FUND
458,ASURB,MXP001661018,GRUPO AEROPORTUARIO DE SUR-B,メキシコ,MX,メキシコ・ペソ,MXN,328.1729,1453393.1104927703,0.00037072420463772485,MOTHER FUND
459,2834,TW0002834009,TAIWAN BUSINESS BANK,台湾,TW,台湾・ドル,TWD,16201.363,1449655.02093369,0.00036977071155409186,MOTHER FUND
460,PIDI,INE318A01026,PIDILITE INDUSTRIES LTD,インド,IN,インド・ルピー,INR,525.6103,1447809.78203054,0.00036930003729549095,MOTHER FUND
461,ENEV3,BRENEVACNOR8,ENEVA SA,ブラジル,BR,ブラジル・レアル,BRL,1740.9173,1444507.8289337202,0.00036845779170705927,MOTHER FUND
462,9698,KYG3902L1095,GDS HOLDINGS LIMITED,ケイマン諸島（英領）,KY,香港・ドル,HKD,2481.3074,1443912.46190792,0.0003683059284805764,MOTHER FUND
463,UNITDSPR,INE854D01024,UNITED SPIRITS LTD,インド,IN,インド・ルピー,INR,557.6271,1443647.0420610702,0.00036823822652099777,MOTHER FUND
464,ADNOCDRI,AEA007301012,ADNOC DRILLING COMPANY P.J.S.C.,アラブ首長国連邦,AE,ＵＡＥ・ディルハム,AED,5656.3136,1426168.76627934,0.0003637799558433393,MOTHER FUND
465,2688,KYG3066L1014,ENN ENERGY HOLDINGS LTD,中国,CN,香港・ドル,HKD,1495.4546,1424846.72304235,0.0003634427357037973,MOTHER FUND
466,WPRO,INE075A01022,WIPRO LTD,インド,IN,インド・ルピー,INR,4521.9559,1423953.5190894802,0.00036321490173195836,MOTHER FUND
467,YES,INE528G01035,YES BANK LTD,インド,IN,インド・ルピー,INR,37353.0142,1422873.43000219,0.000362939398039989,MOTHER FUND
468,BBDC3,BRBBDCACNOR1,BANCO BRADESCO S.A.,ブラジル,BR,ブラジル・レアル,BRL,2800.8491,1421046.3473320303,0.00036247335498198064,MOTHER FUND
469,ALBI,SA000A0D9HK3,BANK ALBILAD,サウジアラビア,SA,サウジアラビア・リヤル,SAR,1344.415,1417907.6002266903,0.0003616727391569947,MOTHER FUND
470,FORH,INE061F01013,FORTIS HEALTHCARE LTD,インド,IN,インド・ルピー,INR,881.7979,1414012.8281132502,0.0003606792802754463,MOTHER FUND
471,006800,KR7006800007,MIRAE ASSET SECURITIES CO LTD,韓国,KR,韓国・ウォン,KRW,415.9658,1408030.62282045,0.00035915336943746176,MOTHER FUND
472,DLFU,INE271C01023,DLF LIMITED,インド,IN,インド・ルピー,INR,1267.3344,1402554.5642108803,0.0003577565639497201,MOTHER FUND
473,ZAIN,KW0EQ0601058,MOBILE TELECOMMUNICATIONS CO,クウェート,KW,クウェート・ディナール,KWD,4509.0424,1400594.70491548,0.0003572566528979587,MOTHER FUND
474,PHNX,INE211B01039,PHOENIX MILLS LTD,インド,IN,インド・ルピー,INR,438.8979,1400326.19010459,0.00035718816149051913,MOTHER FUND
475,8069,TW0008069006,E INK HOLDINGS INC,台湾,TW,台湾・ドル,TWD,1547.482,1392295.8790202602,0.0003551398301283852,MOTHER FUND
476,KTB-R,TH0150010R11,KRUNG THAI BANK-NVDR,タイ,TH,タイ・バーツ,THB,6724.2096,1379807.8058558202,0.0003519544352356194,MOTHER FUND
477,IDEA,INE669E01016,VODAFONE IDEA LTD,インド,IN,インド・ルピー,INR,63286.6784,1376504.2385751803,0.00035111177790929756,MOTHER FUND
478,005830,KR7005830005,DB INSURANCE CO LTD,韓国,KR,韓国・ウォン,KRW,74.706,1364030.95987245,0.00034793015671341436,MOTHER FUND
479,1888,KYG5257K1076,KINGBOARD LAMINATES HOLDING,中国,CN,香港・ドル,HKD,2281.2019,1362056.8664105502,0.0003474266148820545,MOTHER FUND
480,SIEM,INE003A01024,SIEMENS LIMITED,インド,IN,インド・ルピー,INR,220.116,1361058.96729494,0.0003471720757946786,MOTHER FUND
481,ICICIGI,INE765G01017,ICICI LOMBARD GENERAL INSURANCE COMPANY,インド,IN,インド・ルピー,INR,489.5913,1355213.67413966,0.0003456810878161194,MOTHER FUND
482,2618,TW0002618006,EVA AIRWAYS CORP,台湾,TW,台湾・ドル,TWD,6563.4582,1354639.5182898,0.0003455346350297117,MOTHER FUND
483,MRCO,INE196A01026,MARICO LIMITED,インド,IN,インド・ルピー,INR,904.4766,1353315.3672755803,0.00034519687724895515,MOTHER FUND
484,FALAB,CLP3880F1085,S.A.C.I. FALABELLA,チリ,CL,チリ・ペソ,CLP,1253.994,1352562.97084601,0.00034500495975195385,MOTHER FUND
485,3808,HK3808041546,SINOTRUK HONG KONG LTD,中国,CN,香港・ドル,HKD,1627.5242,1349925.8480411102,0.0003443322957305543,MOTHER FUND
486,135,BMG5320C1082,KUNLUN ENERGY COMPANY LTD,中国,CN,香港・ドル,HKD,8938.0427,1349745.44632272,0.00034428627976757593,MOTHER FUND
487,GCPL,INE102D01028,GODREJ CONSUMER PRODUCTS LTD,インド,IN,インド・ルピー,INR,744.3922,1348726.2826697102,0.0003440263166289522,MOTHER FUND
488,BUPA,SA1210540914,BUPA ARABIA FOR COOPERATIVE,サウジアラビア,SA,サウジアラビア・リヤル,SAR,200.1054,1347455.96001707,0.00034370228911593224,MOTHER FUND
489,000150,KR7000150003,DOOSAN CORP,韓国,KR,韓国・ウォン,KRW,13.3404,1345729.05012687,0.0003432617976268069,MOTHER FUND
490,RECL,INE020B01018,REC LTD,インド,IN,インド・ルピー,INR,2122.4516,1344745.02498797,0.0003430107974436297,MOTHER FUND
491,3606,CNE100001TR7,FUYAO GLASS INDUSTRY GROUP CO LTD,中国,CN,香港・ドル,HKD,1109.9181,1340654.02948654,0.0003419672868871981,MOTHER FUND
492,MUTH,INE414G01012,MUTHOOT FINANCE LTD,インド,IN,インド・ルピー,INR,262.8051,1336286.0613845803,0.000340853127552885,MOTHER FUND
493,000720,KR7000720003,HYUNDAI ENGINEERING & CONSTRUCTION,韓国,KR,韓国・ウォン,KRW,145.4099,1331568.98934351,0.0003396499205416368,MOTHER FUND
494,POLYCAB,INE455K01017,POLYCAB INDIA LTD,インド,IN,インド・ルピー,INR,88.4466,1329727.4323803403,0.0003391801854537674,MOTHER FUND
495,MCX,INE745G01043,MULTI COMMODITY EXCH INDIA,インド,IN,インド・ルピー,INR,293.488,1327777.7251006,0.0003386828639271,MOTHER FUND
496,ZAB,LU2910446546,ZABKA GROUP SA,ルクセンブルク,LU,ポーランド・ズロチ,PLN,1053.8886,1324011.11384707,0.00033772209567309953,MOTHER FUND
497,SDG,MYL5285OO001,SD GUTHRIE BHD,マレーシア,MY,マレーシア・リンギット,MYR,5096.0184,1322878.15690427,0.00033743310671445096,MOTHER FUND
498,FIBRAPL,MXCFFI170008,PROLOGIS PROPERTY MEXICO SA,メキシコ,MX,メキシコ・ペソ,MXN,1829.4172,1319831.53834047,0.0003366559905744713,MOTHER FUND
499,966,HK0000055878,CHINA TAIPING INSURANCE HOLDING,中国,CN,香港・ドル,HKD,2869.1384,1312162.5643074,0.0003346998272499917,MOTHER FUND
500,024110,KR7024110009,INDUSTRIAL BK OF KOREA,韓国,KR,韓国・ウォン,KRW,570.9675,1308736.4524593402,0.0003338259118717626,MOTHER FUND
501,SWIGGY,INE00H001014,SWIGGY LTD,インド,IN,インド・ルピー,INR,2601.3706,1300913.9708781403,0.0003318305926139877,MOTHER FUND
502,PTG,MYL6033OO004,PETRONAS GAS BERHAD,マレーシア,MY,マレーシア・リンギット,MYR,1867.6507,1291396.04932123,0.00032940280905459444,MOTHER FUND
503,2912,TW0002912003,PRESIDENT CHAIN STORE CORP,台湾,TW,台湾・ドル,TWD,1131.4762,1286494.05317898,0.0003281524325337117,MOTHER FUND
504,KBANK-R,TH0016010R14,KASIKORNBANK PCL-NVDR,タイ,TH,タイ・バーツ,THB,1107.2501,1286181.67525709,0.0003280727527445322,MOTHER FUND
505,VIPS,US92763W1036,VIPSHOP HOLDINGS LTD - ADS,ケイマン諸島（英領）,KY,アメリカ・ドル,USD,525.6103,1283191.6998713,0.0003273100848615067,MOTHER FUND
506,ELM,SA15GG53GHH3,ELM CO,サウジアラビア,SA,サウジアラビア・リヤル,SAR,44.0232,1280168.9872366001,0.0003265390665256845,MOTHER FUND
507,BOS,INE323A01026,BOSCH LTD,インド,IN,インド・ルピー,INR,18.1429,1273984.84888078,0.0003249616476176275,MOTHER FUND
508,ARBP,INE406A01037,AUROBINDO PHARMA LTD,インド,IN,インド・ルピー,INR,474.9169,1265153.4357043903,0.00032270897516307453,MOTHER FUND
509,2356,TW0002356003,"INVENTEC CO.,LTD",台湾,TW,台湾・ドル,TWD,4427.813,1258611.3754300403,0.0003210402593322432,MOTHER FUND
510,VEDL,INE205A01025,VEDANTA LTD,インド,IN,インド・ルピー,INR,2774.7953,1254415.6047236903,0.00031997002324351805,MOTHER FUND
511,ORDS,QA0007227737,OOREDOO QSC,カタール,QA,カタール・リヤル,QAR,2254.5212,1245059.3416762403,0.00031758347472364014,MOTHER FUND
512,POWERIND,INE07Y701011,HITACHI ENERGY INDIA LTD,インド,IN,インド・ルピー,INR,23.479,1239986.6689396703,0.00031628956287551343,MOTHER FUND
513,OMAB,MX01OM000018,GRUPO AEROPORTUARIO DEL CENT,メキシコ,MX,メキシコ・ペソ,MXN,573.6356,1239739.99230174,0.00031622664183939507,MOTHER FUND
514,INFOE,INE663F01032,INFO EDGE INDIA LTD,インド,IN,インド・ルピー,INR,582.9738,1225670.1257074,0.00031263777103431945,MOTHER FUND
515,CMIG4,BRCMIGACNPR3,CIA ENERGETICA DE MINAS GER-PREF,ブラジル,BR,ブラジル・レアル,BRL,3428.2463,1221579.8105644502,0.00031159443402030705,MOTHER FUND
516,KIMBERA,MXP606941179,KIMBERLY-CLARK DE MEXICO-A,メキシコ,MX,メキシコ・ペソ,MXN,3268.3887,1218953.8669830903,0.000310924621539021,MOTHER FUND
517,SCB-R,THA790010R17,SCB X PCL-NVDR,タイ,TH,タイ・バーツ,THB,1667.5453,1216641.0350435502,0.0003103346760005039,MOTHER FUND
518,RNI,LU0383812293,REINET INVESTMENTS SCA,ルクセンブルク,LU,南アフリカ・ランド,ZAR,276.1455,1215725.03241164,0.0003101010266562836,MOTHER FUND
519,DNP,PLDINPL00011,DINO POLSKA SA,ポーランド,PL,ポーランド・ズロチ,PLN,887.1341,1212407.17760304,0.0003092547249391902,MOTHER FUND
520,DEWA,AED001801011,DUBAI ELECTRICITY & WATER AU,アラブ首長国連邦,AE,ＵＡＥ・ディルハム,AED,10165.356,1207984.83418464,0.00030812669582264563,MOTHER FUND
