Ticker,Name,ISIN,Exchange,Currency,Region
4324,DENTSU GROUP INC.,JP3551520004,,,JP
4337,PIA CORP,JP3801570007,TSE,JPY,JP
4343,AEON FANTASY CO LTD,JP3131420006,TSE,JPY,JP
4368,"FUSO CHEMICAL CO.,LTD.",JP3822600007,,,JP
4369,TRI CHEMICAL LABORATORIES INC.,JP3636000006,,,JP
4373,"SIMPLEX HOLDINGS,INC.",JP3383270000,,,JP
4385,MERCARI INC,JP3921290007,TSE,JPY,JP
4401,ADEKA CORPORATION,JP3114800000,,,JP
4403,NOF CORPORATION,JP3753400005,,,JP
4419,FINATEXT HOLDINGS LTD,JP3803110000,TSE,JPY,JP
4431,SMAREGI INC,JP3400110007,TSE,JPY,JP
4432,WINGARC1ST ORD,JP3154360006,TSE,JPY,JP
4443,"SANSAN,INC.",JP3332540008,,,JP
4452,KAO CORP,JP3205800000,TSE,JPY,JP
4461,DKS CO.LTD.,JP3475000000,,,JP
4471,"SANYO CHEMICAL INDUSTRIES,LTD.",JP3337600005,,,JP
4477,BASE INC,JP3835260005,TSE,JPY,JP
4478,FREEE KK,JP3826520003,TSE,JPY,JP
4480,MEDLEY INC,JP3921310003,TSE,JPY,JP
4483,JMDC INC,JP3386690006,TSE,JPY,JP
4502,TAKEDA PHARMACEUTICAL COMPANY LIMITED,JP3463000004,,,JP
4503,ASTELLAS PHARMA INC.,JP3942400007,,,JP
4506,SUMITOMO PHARMA CO LTD,JP3495000006,TSE,JPY,JP
4507,"SHIONOGI & CO.,LTD.",JP3347200002,,,JP
4516,"NIPPON SHINYAKU CO.,LTD.",JP3717600005,,,JP
4519,CHUGAI PHARMACEUTICAL CO LTD ORD,JP3519400000,TSE,JPY,JP
4521,"KAKEN PHARMACEUTICAL CO.,LTD.",JP3207000005,,,JP
4523,EISAI,JP3160400002,TSE,JPY,JP
4526,"RIKEN VITAMIN CO.,LTD.",JP3972600005,,,JP
4527,ROHTO PHARMACEUTICAL LTD ORD,JP3982400008,TSE,JPY,JP
4528,"ONO PHARMACEUTICAL CO.,LTD.",JP3197600004,,,JP
4534,"MOCHIDA PHARMACEUTICAL CO.,LTD.",JP3922800002,,,JP
4536,SANTEN PHARMACEUTICAL CO LTD ORD,JP3336000009,TSE,JPY,JP
4538,"FUSO PHARMACEUTICAL INDUSTRIES,LTD.",JP3823600006,,,JP
4540,TSUMURA & CO ORD,JP3535800001,TSE,JPY,JP
4543,TERUMO CORP,JP3546800008,TSE,JPY,JP
4544,H.U. GROUP HOLDINGS INC,JP3822000000,TSE,JPY,JP
4547,"KISSEI PHARMACEUTICAL CO.,LTD.",JP3240600001,,,JP
4548,SEIKAGAKU CORPORATION,JP3414000004,,,JP
4549,"EIKEN CHEMICAL CO.,LTD.",JP3160700005,,,JP
4552,JCR PHARMACEUTICALS CO LTD,JP3701000006,TSE,JPY,JP
4553,"TOWA PHARMACEUTICAL CO.,LTD.",JP3623150004,,,JP
4554,"FUJI PHARMA CO.,LTD.",JP3816200004,,,JP
4559,"ZERIA PHARMACEUTICAL CO.,LTD.",JP3428850006,,,JP
4565,"NXERA PHARMA CO.,LTD.",JP3431300007,,,JP
4568,"DAIICHI SANKYO COMPANY,LIMITED",JP3475350009,,,JP
4569,"KYORIN PHARMACEUTICAL CO.,LTD.",JP3247090008,,,JP
4574,"TAIKO PHARMACEUTICAL CO.,LTD.",JP3442200006,,,JP
4577,"DAITO PHARMACEUTICAL CO.,LTD.",JP3486150000,,,JP
4578,OTSUKA HOLDINGS CO LTD ORD,JP3188220002,TSE,JPY,JP
4587,PEPTIDREAM INC.,JP3836750004,,,JP
4588,ONCOLYS BIOPHARMA INC,JP3202170001,TSE,JPY,JP
4592,SANBIO CO LTD,JP3336750009,TSE,JPY,JP
4612,NIPPON PAINT HOLDINGS CO LTD,JP3749400002,TSE,JPY,JP
4613,"KANSAI PAINT CO.,LTD.",JP3229400001,,,JP
4617,"CHUGOKU MARINE PAINTS,LTD.",JP3522600000,,,JP
4626,"TAIYO HOLDINGS CO.,LTD.",JP3449100001,,,JP
4631,DIC CORPORATION,JP3493400000,,,JP
4633,SAKATA INX CORPORATION,JP3314800008,,,JP
4634,"ARTIENCE CO.,LTD.",JP3606600009,,,JP
464A,QPS HOLDINGS INC,JP3244860007,TSE,JPY,JP
4661,ORIENTAL LAND,JP3198900007,TOKYO STOCK EXCHANGE,JPY,JP
4665,"DUSKIN CO.,LTD.",JP3505900005,,,JP
4666,PARK 24 CO LTD ORD,JP3780100008,TSE,JPY,JP
4676,FUJI MEDIA HLDGS (FUJI TELE) ORD,JP3819400007,TSE,JPY,JP
4680,ROUND ONE CORPORATION,JP3966800009,,,JP
4681,"RESORTTRUST,INC.",JP3974450003,,,JP
4684,OBIC CO LTD ORD,JP3173400007,TSE,JPY,JP
4686,JUSTSYSTEMS CORP,JP3388450003,TSE,JPY,JP
4689,LY CORP,JP3933800009,TSE,JPY,JP
4694,BML INC,JP3799700004,TSE,JPY,JP
4704,TREND MICRO INCORPORATED,JP3637300009,,,JP
4716,ORACLE CORP JAPAN ORD,JP3689500001,TSE,JPY,JP
471A,"NS GROUP,INC.",JP3164810008,,,JP
4722,FUTURE CORPORATION,JP3826200002,,,JP
4732,USS CO (TOKAI) LTD ORD,JP3944130008,TSE,JPY,JP
4733,"OBIC BUSINESS CONSULTANTS CO.,LTD.",JP3173500004,,,JP
4751,CYBERAGENT INC,JP3311400000,TSE,JPY,JP
4755,RAKUTEN GROUP INC,JP3967200001,TSE,JPY,JP
4765,SBI GLOBAL ASSET MANAGEMENT,JP3922100007,TSE,JPY,JP
4768,OTSUKA CORP,JP3188200004,TOKYO STOCK EXCHANGE,JPY,JP
4776,CYBOZU INC,JP3312100005,TSE,JPY,JP
4809,PARACA INC.,JP3781700004,,,JP
4812,INFORMATION SERVICES INTERNATI,JP3551530003,TSE,JPY,JP
4816,"TOEI ANIMATION CO.,LTD.",JP3560200002,,,JP
4819,DIGITAL GARAGE INC,JP3549070005,TSE,JPY,JP
4880,"CELLSOURCE CO.,LTD.",JP3423580004,,,JP
4886,"ASKA PHARMACEUTICAL HOLDINGS CO.,LTD.",JP3119660003,,,JP
4887,"SAWAI GROUP HOLDINGS CO.,LTD.",JP3323040000,,,JP
4901,FUJIFILM HOLDINGS CORPORATION,JP3814000000,,,JP
4902,"KONICA MINOLTA,INC.",JP3300600008,,,JP
4911,SHISEIDO,JP3351600006,TOKYO STOCK EXCHANGE,JPY,JP
4912,LION,JP3965400009,TOKYO STOCK EXCHANGE,JPY,JP
4914,TAKASAGO INTERNATIONAL CORPORATION,JP3454400007,,,JP
4919,"MILBON CO.,LTD.",JP3910650005,,,JP
4922,KOSE HOLDINGS CORPORATION,JP3283650004,,,JP
4927,POLA ORBIS HOLDINGS INC.,JP3855900001,,,JP
4928,NOEVIR HOLDING CO,JP3760450001,TSE,JPY,JP
4956,"KONISHI CO.,LTD.",JP3300800004,,,JP
4958,"T.HASEGAWA CO.,LTD.",JP3768500005,,,JP
4967,"KOBAYASHI PHARMACEUTICAL CO.,LTD.",JP3301100008,,,JP
4971,MEC COMPANY LTD.,JP3920890005,,,JP
4975,JCU CORPORATION,JP3166200000,,,JP
4980,DEXERIALS CORPORATION,JP3548770001,,,JP
4985,EARTH CORPORATION,JP3100190002,,,JP
4996,"KUMIAI CHEMICAL INDUSTRY CO.,LTD.",JP3267600009,,,JP
5011,"NICHIREKI GROUP CO.,LTD.",JP3665600007,,,JP
5013,YUSHIRO INC.,JP3948400001,,,JP
5016,JX ADVANCED METALS CORPORATION,JP3379550001,,,JP
5019,"IDEMITSU KOSAN CO.,LTD.",JP3142500002,,,JP
5020,"ENEOS HOLDINGS,INC.",JP3386450005,,,JP
5021,"COSMO ENERGY HOLDINGS COMPANY,LIMITED",JP3298000005,,,JP
5032,ANYCOLOR INC,JP3164780003,TSE,JPY,JP
5074,"TESS HOLDINGS CO.,LTD.",JP3545270005,,,JP
5076,INFRONEER HOLDINGS INC.,JP3153850007,,,JP
5101,"THE YOKOHAMA RUBBER COMPANY,LIMITED",JP3955800002,,,JP
5105,TOYO TIRE CORPORATION,JP3610600003,,,JP
5108,BRIDGESTONE CORP ORD,JP3830800003,TSE,JPY,JP
5110,"SUMITOMO RUBBER INDUSTRIES,LTD.",JP3404200002,,,JP
5121,FUJIKURA COMPOSITES INC.,JP3811600000,,,JP
5122,"OKAMOTO INDUSTRIES,INC.",JP3192800005,,,JP
5185,"FUKOKU CO.,LTD.",JP3807000009,,,JP
5186,NITTA CORPORATION,JP3679850002,,,JP
5192,MITSUBOSHI BELTI,JP3904000001,TSE,JPY,JP
5195,"BANDO CHEMICAL INDUSTRIES,LTD.",JP3779000003,,,JP
5201,AGC INC.,JP3112000009,,,JP
5202,"NIPPON SHEET GLASS COMPANY,LIMITED",JP3686800008,,,JP
5208,"ARISAWA MFG.CO.,LTD.",JP3126000003,,,JP
5214,NIPPON ELECTRIC GLASS CO LTD ORD,JP3733400000,TSE,JPY,JP
5232,"SUMITOMO OSAKA CEMENT CO.,LTD.",JP3400900001,,,JP
5233,TAIHEIYO CEMENT CORPORATION,JP3449020001,,,JP
5253,COVER CORP,JP3218500001,TSE,JPY,JP
5262,NIPPON HUME CORPORATION,JP3745800007,,,JP
5273,"MITANI SEKISAN CO.,LTD.",JP3887600009,,,JP
5288,ASIA PILE HOLDINGS CORPORATION,JP3389640008,,,JP
5301,TOKAI CARBON CO LTD,JP3560800009,XJPX,JPY,JP
5302,NIPPON CARBON CO LTD,JP3690400001,TSE,JPY,JP
5310,TOYO TANSO CO LTD,JP3616000000,TSE,JPY,JP
5331,"NORITAKE CO.,LIMITED",JP3763000001,,,JP
5332,TOTO LTD,JP3596200000,TOKYO STOCK EXCHANGE,JPY,JP
5333,NGK INSULATORS LTD ORD,JP3695200000,TSE,JPY,JP
5334,NITERRA,JP3738600000,TOKYO STOCK EXCHANGE,JPY,JP
5344,"MARUWA CO.,LTD.",JP3879250003,,,JP
5351,"SHINAGAWA REFRA CO.,LTD.",JP3353200003,,,JP
5384,FUJIMI INCORPORATED,JP3820900003,,,JP
5393,NICHIAS CORPORATION,JP3660400007,,,JP
5401,NIPPON STEEL CORPORATION,JP3381000003,,,JP
5406,"KOBE STEEL,LTD.",JP3289800009,,,JP
5408,"NAKAYAMA STEEL WORKS,LTD.",JP3646400006,,,JP
5410,"GODO STEEL,LTD.",JP3307800007,,,JP
5411,"JFE HOLDINGS,INC.",JP3386030005,,,JP
5423,"TOKYO STEEL MANUFACTURING CO.,LTD.",JP3579800008,,,JP
543A,ARCHION CORPORATION,JP3100020001,,,JP
5440,KYOEI STEEL LTD.,JP3247400009,,,JP
5444,"YAMATO KOGYO CO.,LTD.",JP3940400009,,,JP
5445,"TOKYO TEKKO CO.,LTD.",JP3584600005,,,JP
5449,"OSAKA STEEL CO.,LTD.",JP3184600009,,,JP
5451,YODOGAWA STEEL WORKS LTD,JP3959400007,TSE,JPY,JP
5461,"CHUBU STEEL PLATE CO.,LTD.",JP3524600008,,,JP
5463,MARUICHI STEEL TUBE LTD.,JP3871200006,,,JP
5464,MORY INDUSTRIES INC.,JP3924000007,,,JP
546A,"MIRAINI HOLDINGS CO.,LTD.",JP3910590003,,,JP
5471,"DAIDO STEEL CO.,LTD.",JP3491000000,,,JP
547A,MUNINOVA HOLDINGS INC.,JP3914100007,,,JP
5480,"NIPPON YAKIN KOGYO CO.,LTD.",JP3752600001,,,JP
5482,AICHI STEEL CORPORATION,JP3103600007,,,JP
5541,PACIFIC METALS CO LTD ORD,JP3448000004,TSE,JPY,JP
5563,NIPPON DENKO CO LTD,JP3734600004,TSE,JPY,JP
5602,KURIMOTO LTD,JP3270800000,TSE,JPY,JP
5631,JAPAN STEEL WORKS LTD,JP3721400004,TSE,JPY,JP
5632,"MITSUBISHI STEEL MFG.CO.,LTD.",JP3900800008,,,JP
5659,"NIPPON SEISEN CO.,LTD.",JP3721800005,,,JP
5698,ENVIPRO HOLDINGS INC.,JP3169750001,,,JP
5702,"DAIKI ALUMINIUM INDUSTRY CO.,LTD.",JP3480600000,,,JP
5703,NIPPON LIGHT METAL HOLDINGS CO LTD,JP3700200003,TSE,JPY,JP
5706,"MITSUI KINZOKU COMPANY,LIMITED",JP3888400003,,,JP
5707,"TOHO ZINC CO.,LTD.",JP3599000001,,,JP
5711,MITSUBISHI MATERIALS CORP,JP3903000002,TSE,JPY,JP
5713,SUMITOMO METAL MINING CO LTD ORD,JP3402600005,TSE,JPY,JP
5714,DOWA HOLDINGS (MINING) CO LTD ORD,JP3638600001,TSE,JPY,JP
5715,FURUKAWA CO LTD,JP3826800009,TSE,JPY,JP
5726,OSAKA TITANIUM TECHNOLOGIES,JP3407200009,TSE,JPY,JP
5741,UACJ CORP,JP3826900007,TSE,JPY,JP
5757,"CK SAN-ETSU CO.,LTD.",JP3325100000,,,JP
575A,"MAEZAWA HOLDINGS CO.,LTD.",JP3860410004,,,JP
5801,"FURUKAWA ELECTRIC CO.,LTD.",JP3827200001,,,JP
5802,SUMITOMO ELECTRIC INDUSTRIES LTD,JP3407400005,TSE,JPY,JP
5803,FUJIKURA LTD.,JP3811000003,,,JP
5805,SWCC CORPORATION,JP3368400002,,,JP
5821,HIRAKAWA HEWTECH CORP.,JP3795080005,,,JP
5830,"IYOGIN HOLDINGS,INC.",JP3149700001,,,JP
5831,"SHIZUOKA FINANCIAL GROUP,INC.",JP3351500008,,,JP
5832,"CHUGIN FINANCIAL GROUP,INC.",JP3520700000,,,JP
5838,RAKUTEN BANK ORD,JP3967220009,TSE,JPY,JP
5844,KYOTO FINANCIAL GROUP INC,JP3252200005,TSE,JPY,JP
5851,RYOBI LIMITED,JP3975800008,,,JP
5857,ARE HOLDINGS INC,JP3116700000,TSE,JPY,JP
5901,"TOYO SEIKAN GROUP HOLDINGS,LTD.",JP3613400005,,,JP
590A,GIFTEE GROUP CO LTD,JP3264880000,TSE,JPY,JP
5911,YOKOGAWA BRIDGE HOLDINGS CORP.,JP3955200005,,,JP
5929,SANWA HOLDINGS CORPORATION,JP3344400001,,,JP
5930,"BUNKA SHUTTER CO.,LTD.",JP3831600006,,,JP
5938,LIXIL CORPORATION,JP3626800001,,,JP
5943,NORITZ CORP ORD,JP3759400009,TSE,JPY,JP
5946,"CHOFU SEISAKUSHO CO.,LTD.",JP3527800001,,,JP
5947,RINNAI CORP ORD,JP3977400005,TSE,JPY,JP
5949,UNIPRES CORPORATION,JP3952550006,,,JP
5959,"OKABE CO.,LTD.",JP3192000002,,,JP
5970,G-TEKT CORPORATION,JP3236750000,,,JP
5975,TOPRE CORPORATION,JP3598200008,,,JP
5976,"NETUREN CO.,LTD.",JP3288200003,,,JP
5988,"PIOLAX,INC.",JP3780400002,,,JP
5991,"NHK SPRING CO.,LTD.",JP3742600004,,,JP
5992,"CHUO SPRING CO.,LTD.",JP3517800003,,,JP
6005,MIURA CO LTD ORD,JP3880800002,TSE,JPY,JP
6013,"TAKUMA CO.,LTD.",JP3462600002,,,JP
6016,JAPAN ENGINE CORP,JP3291000002,TSE,JPY,JP
6027,BENGO4.COM INC,JP3835870001,TSE,JPY,JP
6036,KEEPER TECHNICAL LABORATORY CO,JP3236320002,TSE,JPY,JP
6055,JAPAN MATERIAL CO LTD,JP3389680004,TSE,JPY,JP
6058,VECTOR INC,JP3835500004,TSE,JPY,JP
6088,SIGMAXYZ HOLDINGS INC,JP3348950001,TSE,JPY,JP
6098,"RECRUIT HOLDINGS CO.,LTD.",JP3970300004,,,JP
6101,TSUGAMI CORPORATION,JP3531800005,,,JP
6103,OKUMA CORPORATION,JP3172100004,,,JP
6104,"SHIBAURA MACHINE CO.,LTD.",JP3592600005,,,JP
6113,"AMADA CO.,LTD.",JP3122800000,,,JP
6118,"AIDA ENGINEERING,LTD.",JP3102400003,,,JP
6134,FUJI CORPORATION,JP3809200003,,,JP
6135,"MAKINO MILLING MACHINE CO.,LTD.",JP3862800004,,,JP
6136,OSG CORPORATION,JP3170800001,,,JP
6140,ASAHI DIAMOND IN,JP3114400009,TSE,JPY,JP
6141,"DMG MORI CO.,LTD.",JP3924800000,,,JP
6143,"SODICK CO.,LTD.",JP3434200006,,,JP
6146,DISCO CORPORATION,JP3548600000,,,JP
6178,JAPAN POST HOLDINGS CO LTD,JP3752900005,TSE,JPY,JP
6196,STRIKE CO LTD,JP3399780000,TSE,JPY,JP
6200,INSOURCE CO LTD,JP3152670000,TSE,JPY,JP
6209,NPR-RIKEN CORPORATION,JP3970700005,,,JP
6222,"SHIMA SEIKI MFG.,LTD.",JP3356500003,,,JP
6227,AIMECHATEC LTD,JP3105350007,TSE,JPY,JP
6235,OPTORUN CO LTD,JP3197760006,TSE,JPY,JP
6237,"IWAKI CO.,LTD.",JP3150100000,,,JP
6238,FURYU CORPORATION,JP3826770004,,,JP
6247,"HISAKA WORKS,LTD.",JP3784200002,,,JP
6250,YAMABIKO CORPORATION,JP3943000004,,,JP
6254,NOMURA MICRO SCIENCE CO LTD,JP3762950008,TSE,JPY,JP
6258,HIRATA CORPORATION,JP3795300007,,,JP
6264,"MARUMAE CO.,LTD.",JP3878150006,,,JP
6266,TAZMO CO,JP3468000009,TSE,JPY,JP
6268,NABTESCO CORP ORD,JP3651210001,TSE,JPY,JP
6269,MODEC INC,JP3888250002,TOKYO STOCK EXCHANGE,JPY,JP
6272,"RHEON AUTOMATIC MACHINERY CO.,LTD.",JP3979400003,,,JP
6273,SMC CORP ORD,JP3162600005,TSE,JPY,JP
6277,HOSOKAWA MICRON CORPORATION,JP3846000002,,,JP
6278,UNION TOOL CO.,JP3950600001,,,JP
6282,OILES CORP,JP3174200000,TSE,JPY,JP
6284,"NISSEI ASB MACHINE CO.,LTD.",JP3678200001,,,JP
6287,SATO CORPORATION,JP3321400008,,,JP
6289,GIKEN LTD.,JP3264200001,,,JP
6301,KOMATSU LTD.,JP3304200003,,,JP
6302,"SUMITOMO HEAVY INDUSTRIES,LTD.",JP3405400007,,,JP
6305,"HITACHI CONSTRUCTION MACHINERY CO.,LTD.",JP3787000003,,,JP
6306,"NIKKO CO.,LTD.",JP3669200002,,,JP
6309,TOMOE ENGINEERING CO LTD,JP3631600008,TSE,JPY,JP
6310,"ISEKI & CO.,LTD.",JP3139600005,,,JP
6315,TOWA CORP,JP3555700008,TSE,JPY,JP
6323,RORZE CORPORATION,JP3982200002,,,JP
6324,HARMONIC DRIVE SYSTEMS INC.,JP3765150002,,,JP
6326,KUBOTA CORPORATION,JP3266400005,,,JP
6328,"EBARA JITSUGYO CO.,LTD.",JP3165950001,,,JP
6330,TOYO ENGINEERING CORPORATION,JP3607800004,,,JP
6331,"MITSUBISHI KAKOKI KAISHA,LTD.",JP3896000001,,,JP
6332,TSUKISHIMA HOLDING,JP3532200007,TSE,JPY,JP
6333,TEIKOKU CORPORATION,JP3541800003,,,JP
6339,"SINTOKOGIO,LTD.",JP3378200004,,,JP
6340,SHIBUYA CORPORATION,JP3356000004,,,JP
6345,AICHI CORPORATION,JP3103200006,,,JP
6349,KOMORI CORPORATION,JP3305800009,,,JP
6351,"TSURUMI MANUFACTURING CO.,LTD.",JP3536200003,,,JP
6361,EBARA CORPORATION,JP3166000004,,,JP
6363,TORISHIMA PUM,JP3636600003,TSE,JPY,JP
6364,AIRMAN CORPORATION,JP3841400009,,,JP
6366,CHIYODA CORP ORD,JP3528600004,TSE,JPY,JP
6367,"DAIKIN INDUSTRIES,LTD.",JP3481800005,,,JP
6368,ORGANO CORP,JP3201600008,TSE,JPY,JP
6369,TOYO KANETSU K.K.,JP3554400006,,,JP
6370,KURITA WATER INDUSTRIES LTD,JP3270000007,TSE,JPY,JP
6371,TSUBAKIMOTO CHAIN CO.,JP3535400000,,,JP
6376,NIKKISO CO LTD,JP3668000007,TSE,JPY,JP
6379,RAIZNEXT CORPORATION,JP3331600001,,,JP
6381,ANEST IWATA CORPORATION,JP3122450004,,,JP
6383,"DAIFUKU CO.,LTD.",JP3497400006,,,JP
6387,SAMCO INC,JP3322950001,TSE,JPY,JP
6395,TADANO LTD.,JP3465000002,,,JP
6407,CKD CORPORATION,JP3346800000,,,JP
6412,HEIWA CORPORATION,JP3834200002,,,JP
6413,RISO KAGAKU CORPORATION,JP3974400008,,,JP
6417,"SANKYO CO.,LTD.",JP3326410002,,,JP
6419,MARS GROUP HOLDINGS CORPORATION,JP3860220007,,,JP
6420,GALILEI HOLDINGS CO.LTD.,JP3805150004,,,JP
6430,"DAIKOKU DENKI CO.,LTD.",JP3483100008,,,JP
6432,"TAKEUCHI MFG.CO.,LTD.",JP3462660006,,,JP
6436,AMANO CORPORATION,JP3124400007,,,JP
6448,"BROTHER INDUSTRIES,LTD.",JP3830000000,,,JP
6454,"MAX CO.,LTD.",JP3864800002,,,JP
6455,MORITA HOLDINGS CORPORATION,JP3925600003,,,JP
6457,GLORY LTD.,JP3274400005,,,JP
6458,SINKO INDUSTRIES,JP3372800007,TSE,JPY,JP
6459,DAIWA LTD.,JP3505800007,,,JP
6460,SEGA SAMMY HOLDINGS INC.,JP3419050004,,,JP
6463,"TPR CO.,LTD.",JP3542400001,,,JP
6465,HOSHIZAKI CORPORATION,JP3845770001,,,JP
6471,NSK LTD.,JP3720800006,,,JP
6472,NTN CORPORATION,JP3165600002,,,JP
6473,JTEKT CORPORATION,JP3292200007,,,JP
6474,NACHI-FUJIKOSHI CORP ORD,JP3813200007,TSE,JPY,JP
6479,MINEBEA MITSUMI INC,JP3906000009,TSE,JPY,JP
6480,NIPPON THOMPSON,JP3739400004,TSE,JPY,JP
6481,"THK CO.,LTD.",JP3539250005,,,JP
6486,"EAGLE INDUSTRY CO.,LTD.",JP3130400009,,,JP
6490,NIPPON PILLAR PACKING CO LTD,JP3747800005,TSE,JPY,JP
6498,KITZ CORPORATION,JP3240700009,,,JP
6501,"HITACHI,LTD.",JP3788600009,,,JP
6503,MITSUBISHI ELECTRIC CORPORATION,JP3902400005,,,JP
6504,"FUJI ELECTRIC CO.,LTD.",JP3820000002,,,JP
6506,YASKAWA ELECTRIC CORP ORD,JP3932000007,TSE,JPY,JP
6507,SINFONIA TECHNOLOGY CO LTD,JP3375400003,TSE,JPY,JP
6508,MEIDENSHA CORPORATION,JP3919800007,,,JP
6516,SANYO DENKI,JP3340800006,TSE,JPY,JP
6525,KOKUSAI ELECTRIC CORPORATION,JP3293330001,,,JP
6526,SOCIONEXT INC.,JP3433500000,,,JP
6532,BAYCURRENT CONSULTING INC,JP3835250006,TSE,JPY,JP
6544,"JAPAN ELEVATOR SERVICE HOLDINGS CO.,LTD.",JP3389510003,,,JP
6564,MIDAC HOLDINGS CO LTD,JP3887800005,TSE,JPY,JP
6584,"SANOH INDUSTRIAL CO.,LTD.",JP3325200008,,,JP
6586,MAKITA CORP ORD,JP3862400003,TSE,JPY,JP
6590,SHIBAURA MECHATRONICS CORP,JP3355000005,TSE,JPY,JP
6592,"MABUCHI MOTOR CO.,LTD.",JP3870000001,,,JP
6594,NIDEC CORPORATION,JP3734800000,,,JP
6617,TAKAOKA TOKO CO LTD,JP3591600006,TSE,JPY,JP
6620,"MIYAKOSHI HOLDINGS,INC.",JP3907850006,,,JP
6622,DAIHEN CORP,JP3497800007,TSE,JPY,JP
6627,TERA PROBE INC,JP3546550009,TSE,JPY,JP
6632,JVCKENWOOD CORPORATION,JP3386410009,,,JP
6644,OSAKI ELECTRIC CO LTD,JP3187600006,TSE,JPY,JP
6645,OMRON CORP ORD,JP3197800000,TSE,JPY,JP
6651,NITTO KOGYO CORPORATION,JP3682400001,TSE,JPY,JP
6652,IDEC CORPORATION,JP3138800002,,,JP
6674,GS YUASA CORPORATION,JP3385820000,,,JP
6701,NEC CORP ORD,JP3733000008,TSE,JPY,JP
6702,FUJITSU LIMITED,JP3818000006,,,JP
6703,OKI ELECTRIC INDUSTRY CO LTD ORD,JP3194000000,TSE,JPY,JP
6707,"SANKEN ELECTRIC CO.,LTD.",JP3329600005,,,JP
6723,RENESAS ELECTRONICS CORPORATION,JP3164720009,,,JP
6724,SEIKO EPSON CORPORATION,JP3414750004,,,JP
6727,WACOM CO LTD,JP3993400005,TSE,JPY,JP
6728,"ULVAC, INC.",JP3126190002,,,JP
6736,SUN CORP,JP3336450006,TSE,JPY,JP
6737,EIZO CORP.,JP3651080008,TSE,JPY,JP
6741,"NIPPON SIGNAL COMPANY,LIMITED",JP3716000009,,,JP
6744,NOHMI BOSAI LTD.,JP3759800000,,,JP
6745,HOCHIKI CORPORATION,JP3837400005,,,JP
6750,"ELECOM CO.,LTD.",JP3168200008,,,JP
6752,PANASONIC HOLDINGS CORPORATION,JP3866800000,,,JP
6753,SHARP CORPORATION,JP3359600008,,,JP
6754,ANRITSU CORPORATION,JP3128800004,,,JP
6758,SONY GROUP CORPORATION,JP3435000009,,,JP
6762,TDK CORPORATION,JP3538800008,,,JP
6768,TAMURA CORP,JP3471000004,TSE,JPY,JP
6770,ALPS ALPINE CO LTD,JP3126400005,TSE,JPY,JP
6777,SANTEC HLDGS CORP,JP3335410001,TSE,JPY,JP
6787,"MEIKO ELECTRONICS CO.,LTD.",JP3915350007,,,JP
6804,HOSIDEN CORPORATION,JP3845800006,,,JP
6806,"HIROSE ELECTRIC CO.,LTD.",JP3799000009,,,JP
6807,"JAPAN AVIATION ELECTRONICS INDUSTRY,LIMI",JP3705600009,,,JP
6814,FURUNO ELECTRIC CO LTD,JP3828400006,TSE,JPY,JP
6834,SEIKOH GIKEN CO LTD,JP3414870000,TSE,JPY,JP
6841,YOKOGAWA ELECTRIC CORPORATION,JP3955000009,,,JP
6845,AZBIL CORPORATION,JP3937200008,,,JP
6849,NIHON KOHDEN CORP ORD,JP3706800004,TSE,JPY,JP
6855,JAPAN ELECTRONIC MATERIALS,JP3735300000,TSE,JPY,JP
6856,"HORIBA,LTD.",JP3853000002,,,JP
6857,ADVANTEST CORPORATION,JP3122400009,,,JP
6861,KEYENCE CORPORATION,JP3236200006,,,JP
6866,HIOKI E.E. CORPORATION,JP3783200003,,,JP
6869,SYSMEX CORPORATION,JP3351100007,,,JP
6871,MICRONICS JAPAN CO LTD,JP3750400008,TSE,JPY,JP
6875,MEGACHIPS CORP,JP3920860008,TSE,JPY,JP
6890,FERROTEC CORPORATION,JP3802720007,,,JP
6902,DENSO CORP ORD,JP3551500006,TSE,JPY,JP
6914,OPTEX GROUP CO LTD,JP3197700002,TSE,JPY,JP
6920,LASERTEC CORPORATION,JP3979200007,,,JP
6923,"STANLEY ELECTRIC CO.,LTD.",JP3399400005,,,JP
6925,USHIO INC.,JP3156400008,,,JP
6929,NIPPON CERAMIC CO LTD,JP3725200004,TSE,JPY,JP
6941,YAMAICHI ELECTRONICS CO LTD,JP3934200001,TSE,JPY,JP
6946,NIPPON AVIONICS CO LTD,JP3686200001,TSE,JPY,JP
6951,JEOL LTD,JP3735000006,TSE,JPY,JP
6952,CASIO COMPUTER CO LTD ORD,JP3209000003,TSE,JPY,JP
6954,FANUC CORPORATION,JP3802400006,,,JP
6960,FUKUDA DENSHI CO LTD,JP3806000000,TSE,JPY,JP
6961,ENPLAS CORPORATION,JP3169800004,,,JP
6963,ROHM COMPANY LIMITED,JP3982800009,,,JP
6965,HAMAMATSU PHOTONICS K.K.,JP3771800004,,,JP
6966,MITSUI HIGH-TEC,JP3892400007,TSE,JPY,JP
6971,KYOCERA CORPORATION,JP3249600002,,,JP
6976,"TAIYO YUDEN CO.,LTD.",JP3452000007,,,JP
6981,"MURATA MANUFACTURING CO.,LTD.",JP3914400001,,,JP
6988,NITTO DENKO CORPORATION,JP3684000007,,,JP
6995,"TOKAI RIKA CO.,LTD.",JP3566600007,,,JP
6996,NICHICON CORP ORD,JP3661800007,TSE,JPY,JP
